Tempo_s,Referencia,Saida_y,Controle_u
5.76,1.14,0.52,-1.6439074499999984
5.7700000000000005,1.1550000000000014,0.52,-1.6310469574999975
5.78,1.17,0.52,-1.6180867599999984
5.79,1.185,0.51,-1.6050268574999982
5.8,1.2,0.52,-1.3860410149999982
5.8100000000000005,1.2150000000000014,0.52,-1.7785414674999975
5.82,1.23,0.52,-1.5651824499999982
5.83,1.245,0.52,-1.551723727499998
5.84,1.26,0.52,-1.5381652999999982
5.8500000000000005,1.2750000000000012,0.52,-1.5245071674999975
5.86,1.29,0.52,-1.5107493299999981
5.87,1.305,0.52,-1.496891787499998
5.88,1.32,0.52,-1.482934539999998
5.89,1.335,0.52,-1.468877587499998
5.9,1.35,0.52,-1.454720929999998
5.91,1.365,0.51,-1.440464567499998
5.92,1.38,0.52,-1.220282264999998
5.93,1.395,0.52,-1.6115862574999982
5.94,1.41,0.52,-1.3970307799999981
5.95,1.425,0.52,-1.382375597499998
5.96,1.44,0.52,-1.367620709999998
5.97,1.455,0.52,-1.3527661174999976
5.98,1.47,0.52,-1.3378118199999978
5.99,1.485,0.52,-1.3227578174999977
6.0,1.5,0.52,-1.3076041099999975
6.01,1.515,0.52,-1.2923506974999976
6.0200000000000005,1.5300000000000014,0.53,-1.2769975799999966
6.03,1.545,0.53,-1.4673709924999976
6.04,1.56,0.53,-1.2518849349999974
6.05,1.575,0.53,-1.2362991724999974
6.0600000000000005,1.5900000000000014,0.53,-1.2206137049999966
6.07,1.605,0.54,-1.2048285324999974
6.08,1.62,0.53,-1.3947698899999976
6.09,1.635,0.53,-0.9730255424999974
6.1000000000000005,1.6500000000000012,0.53,-1.156941254999997
6.11,1.665,0.53,-1.1407572624999975
6.12,1.68,0.53,-1.1244735649999975
6.13,1.695,0.53,-1.1080901624999975
6.140000000000001,1.7100000000000013,0.53,-1.0916070549999968
6.15,1.725,0.53,-1.0750242424999974
6.16,1.74,0.53,-1.0583417249999973
6.17,1.755,0.52,-1.0415595024999975
6.18,1.77,0.52,-0.8188513399999975
