Tempo_s,Referencia,Saida_y,Controle_u
20.31,72.1765766794634,56.0,39.426547371089015
20.32,72.1643455137916,56.61,39.32952312672474
20.330000000000002,72.1497261380403,57.17,40.673049604486835
20.34,72.1327129583142,57.7,41.440160725808184
20.35,72.1133007598394,59.02,41.819517420824035
20.36,72.0914847094445,59.71,25.33354906733745
20.37,72.0672603579752,60.32,37.60431133476291
20.38,72.0406236426383,60.9,38.91553053304425
20.39,72.011570889276,61.51,39.23858907154831
20.400000000000002,71.98009881457058,62.22,38.33871097793217
20.41,71.9462045281757,62.93,35.97489543198321
20.42,71.9098855347777,63.65,35.604722529431974
20.43,71.8711397360828,64.35,35.022348695735765
20.44,71.8299654327316,65.04,35.04516904483303
20.45,71.7863613261395,65.71,34.867473382867004
20.46,71.7403265202617,67.03,34.89513774188001
20.47,71.6918605232845,67.65,21.137920873469938
20.48,71.6409632492391,68.26,34.778027742423475
20.490000000000002,71.58763501954029,68.85,34.61808506030534
20.5,71.5318765644472,69.46,34.66396979901951
20.51,71.4736890244469,70.02,33.892494469331815
20.52,71.4130739515603,70.57,34.54429453435932
20.53,71.3500333105689,71.08,34.39638241301879
20.54,71.2845694801626,71.57,34.86628854343925
20.55,71.2166852540082,72.05,34.94261185633723
20.56,71.1463838417376,72.5,34.8196448383484
20.57,71.0736688698556,72.93,35.109092475324154
20.580000000000002,70.99854438256708,73.33,35.20531425558226
20.59,70.9210148425223,74.06,35.51425593811921
20.6,70.841085131481,74.39,28.426359330776336
20.61,70.7587605508939,74.7,36.16473321336771
20.62,70.6740468224026,74.99,36.31062687075778
20.63,70.5869500882555,75.24,36.46416094089915
20.64,70.4974769116414,75.46,37.037108817820595
20.650000000000002,70.40563427693967,75.66,37.42389841957315
20.66,70.3114295898861,75.84,37.61889148612433
20.67,70.2148706776552,75.99,37.82220981720806
20.68,70.1159657888583,76.11,38.23980174512479
20.69,70.0147235934566,76.31,38.67185613749044
20.7,69.9111531825901,76.4,36.8544735799407
20.71,69.8052640683214,76.42,38.89781084377824
20.72,69.6970661832941,76.44,40.17928453357331
20.73,69.5865698803062,76.45,40.0585669797098
20.740000000000002,69.47378593179816,76.4,40.14147541588044
20.75,69.3587255292553,76.37,41.25719880152821
20.76,69.2414002825239,76.32,40.75951770923224
20.77,69.121822219043,76.25,41.07159609204192
20.78,69.000003782989,76.17,41.393559165753224
20.79,68.8759578343348,76.09,41.51970623613312
20.8,68.7496976478235,75.98,41.444270466082074
20.81,68.6212369118553,75.87,41.984723817744815
20.82,68.4905897272894,75.77,41.92378058456099
20.830000000000002,68.35777060615926,75.51,41.655608453258694
20.84,68.2227944703022,75.37,44.879181205787965
20.85,68.0856766499035,75.21,42.43242237619919
20.86,67.9464328819543,75.06,42.796096547455555
20.87,67.8050793086242,74.88,42.55285322819043
20.88,67.6616324755484,74.72,43.125926504404624
20.89,67.516109330029,74.58,42.68638057109587
20.900000000000002,67.36852721915155,74.42,42.23407879383584
20.91,67.2189038878166,74.29,42.59218982527743
20.92,67.0672574766856,74.15,41.93171243160414
20.93,66.9136065200437,74.03,42.07574949391472
20.94,66.7579699435761,73.89,41.60688647954396
20.95,66.6003670620621,73.76,41.94829344332106
20.96,66.4408175769846,73.62,41.68262302876343
20.97,66.279341574055,73.32,41.8214599992049
20.98,66.1159595206567,73.15,45.05226346885976
20.990000000000002,65.95069226320425,72.99,42.40713561882073
21.0,65.7835610244202,72.81,42.15512699299503
21.01,65.6145874005298,72.64,42.51365001896527
21.02,65.443793358374,72.47,42.265359483796814
21.03,65.2712012324405,72.29,42.216016064766116
21.04,65.0968337218144,72.13,42.37144727003069
21.05,64.9207138870474,71.97,41.91424249922859
21.06,64.7428651469478,71.63,41.855923279008096
21.07,64.5633112752899,71.46,45.50136419849612
21.080000000000002,64.38207639744503,71.29,42.04784621469089
21.09,64.1991849869334,71.12,41.99328841779219
21.1,64.0146618618977,70.94,41.937694256461384
21.11,63.8285321814998,70.76,42.08689377801022
21.12,63.6408214422397,70.58,42.035131393525056
21.13,63.4515554741981,70.4,41.982411642920624
21.14,63.2607604372041,70.22,41.92873942992125
21.150000000000002,63.06846281692593,70.04,41.8741200219795
21.16,62.8746894208892,69.86,41.818559050117514
21.17,62.679467374419,69.68,41.76206250870682
21.18,62.4828241165106,69.49,41.704636755170306
21.19,62.2847873956268,69.3,41.8521147446233
21.2,62.0853852654232,69.12,41.79874379443507
21.21,61.884646080403,68.74,41.53870511373061
21.22,61.6825984915007,68.54,45.59429097281457
21.23,61.4792714415966,68.36,41.94544200752735
21.240000000000002,61.274694160962426,68.18,41.484190043536444
21.25,61.0688961626391,67.98,41.422063495547945
21.26,60.8619072377461,67.8,41.77072407645881
21.27,60.653757450726,67.61,41.30700938643028
21.28,60.4444771345226,67.43,41.448275146897544
21.29,60.2340968856939,67.25,41.18294566950716
21.3,60.0226475594621,67.07,41.11679138498485
21.31,59.8101602647,66.9,41.04982331193277
21.32,59.5966663588556,66.73,40.7762265855601
21.330000000000002,59.38219744281502,66.56,40.70177269134293
21.34,59.1667853557064,66.37,40.6264736986118
21.35,58.9504621696426,66.36,40.961994494075455
21.36,58.7332601844076,66.19,37.191956080272654
21.37,58.5152119220839,66.18,40.313267093954394
21.38,58.2963501216247,66.0,36.940564984400424
21.39,58.07670773337,65.83,40.26506577666588
21.400000000000002,57.85631791350862,65.66,39.98304135975747
21.41,57.6352140184872,65.49,39.900265964747554
21.42,57.4134295993657,65.32,39.81675439281441
21.43,57.1909983961237,65.14,39.73252177821933
21.44,56.9679543319146,64.97,39.85340982121444
21.45,56.7443315072719,64.78,39.56784831588565
21.46,56.5201641942673,64.6,39.89326561792607
21.47,56.2954868306212,64.41,39.61233240734728
21.48,56.0703340137689,64.75,39.73665145112089
21.490000000000002,55.84474049488052,64.55,28.751689615758323
21.5,55.6187411728389,64.36,39.47734853982241
21.51,55.392371088174,64.16,39.19679239637541
21.52,55.165665416957,63.96,39.3216252153643
21.53,54.9386594646538,63.77,39.24610557093895
21.54,54.7113886599405,63.55,38.96442587371067
21.55,54.4838885484801,63.32,39.49984354294401
21.56,54.256194786664,63.1,39.6409247686881
21.57,54.0283431353174,62.87,39.37610309884676
21.580000000000002,53.800369453371324,62.65,39.51698437618401
21.59,53.5723096915022,62.43,39.25200273527111
21.6,53.3441998857383,61.95,39.18693836437204
21.61,53.1160761510385,61.71,44.47329408226864
21.62,52.8879746748397,61.46,39.621507350026576
21.63,52.6599317105781,61.22,39.77566003270172
21.64,52.4319835711836,60.97,39.52418767598947
21.650000000000002,52.20416662254852,60.72,39.67869809781399
21.66,51.9765172769736,60.49,39.63345361986251
21.67,51.7490719865902,60.23,39.1768241240608
21.68,51.5218672367624,59.99,39.73783045899453
21.69,51.2949395394682,59.74,39.2875637312726
21.7,51.0683254266632,59.47,39.4433928318397
21.71,50.8420614436259,59.23,39.81123384222966
21.72,50.6161841422875,58.97,39.16211215076909
21.73,50.3907300745478,58.72,39.524983388727044
21.740000000000002,50.165735785576224,58.21,39.282525896411975
21.75,49.9412378071031,57.97,44.59200588921773
21.76,49.7172726506977,57.71,39.14638570361866
21.77,49.4938768010398,57.48,39.5128562631146
21.78,49.2710867091815,57.24,38.86244435412744
21.79,49.0489387858032,57.0,39.018280746846784
21.8,48.8274693944648,56.76,38.97463113103171
21.81,48.6067148448522,56.52,38.9315211717605
21.82,48.3867113860225,56.28,38.88897674013862
21.830000000000002,48.16749519964722,56.06,38.84702390895904
21.84,47.9491023932574,55.84,38.39403647831737
21.85,47.7315689934878,55.62,38.34156044118468
21.86,47.5149309393274,55.41,38.28962244893642
21.87,47.2992240753719,55.2,38.032423101838255
21.88,47.0844841450836,54.78,37.97574917949278
21.89,46.870746784058,54.6,42.241978806243814
21.900000000000002,46.65804751329882,54.4,37.37035463654025
21.91,46.4464217325042,54.22,37.71079102526441
21.92,46.2359047133622,54.03,37.240143658018226
21.93,46.0265315928619,53.83,37.375786141376096
21.94,45.8183373666162,53.66,37.5178129380989
21.95,45.6113568822019,53.48,36.843013717313625
21.96,45.4056248325158,53.31,36.97452228965929
21.97,45.2011757491497,52.97,36.70078107239837
21.98,44.9980439957847,52.79,40.126624374496494
21.990000000000002,44.79626376160683,52.61,36.86094510666887
22.0,44.5958690547453,52.39,36.795928306399134
22.01,44.3968936957342,52.22,37.554907827925206
22.02,44.1993713109997,51.97,36.485742462198445
22.03,44.0033353263737,51.78,38.063870046813875
22.04,43.8088189606356,51.6,36.808284285914624
22.05,43.615855219083,51.41,36.54774686506954
22.06,43.4244768871332,51.2,36.693873206126135
22.07,43.2347165239572,51.01,37.05258552203981
22.080000000000002,43.04660645614553,50.8,36.600741401681105
22.09,42.8601787714112,50.38,36.96154250961821
22.1,42.6754653123254,50.13,41.245849985881975
22.11,42.4924976700937,49.97,37.833692570709324
22.12,42.3113071783688,49.7,35.970580014267036
22.13,42.1319249071039,49.54,38.17246870135919
22.14,41.9543816564474,49.38,35.911942596118
22.150000000000002,41.77870795067974,49.23,35.852389121675934
22.16,41.6049340321947,49.09,35.588012089827814
22.17,41.4330898555249,48.9,35.318775110673585
22.18,41.2632050814146,48.73,36.27959923225464
22.19,41.0953090709396,48.37,35.83006329017176
22.2,40.9294308796762,48.18,39.692415427198696
22.21,40.7655992519202,47.91,36.258204272881976
22.22,40.6038426149573,47.73,37.87198587813404
22.23,40.4441890733866,47.44,36.03527617481828
22.240000000000002,40.286666403496845,47.29,38.264031795328556
22.25,40.131302047699,47.08,35.4133581871624
22.26,39.9781231090142,46.8,36.59887960749068
22.27,39.8271563456192,46.6,38.026851227723434
22.28,39.678428165451,46.22,36.41037490307443
22.29,39.5319646208706,46.02,40.100431042124484
22.3,39.3877914033882,45.83,36.488501666383414
22.31,39.24593383845,45.31,36.27246628985615
22.32,39.1064168802887,45.12,43.050380363606855
22.330000000000002,38.96926510683795,44.96,36.439935765331235
22.34,38.8345027147124,44.8,35.81375585392766
22.35,38.7021535142545,44.65,35.789149679079514
22.36,38.5722409246482,44.55,35.560320690838175
22.37,38.4447879691026,44.44,34.50392708921905
22.38,38.319817270104,44.34,34.65462346380161
22.39,38.1973510447394,44.24,34.40085325834218
22.400000000000002,38.07741110009206,44.1,34.34840559039647
22.41,37.9600188287096,44.0,35.12061465595296
22.42,37.8451952041455,43.9,34.271165609081194
22.43,37.7329607765764,43.43,34.22312655659235
22.44,37.6233356684943,43.43,41.79209712771553
22.45,37.5163395704763,43.3,32.29116178879045
22.46,37.411991737031,42.9,34.866799242976136
