Tempo_s,Referencia,Saida_y,Controle_u
26.900000000000002,69.3475162245371,69.94,42.53813063188208
26.91,69.3475162245371,69.92,43.157231452226895
26.92,69.3475162245371,69.85,42.76494568257118
26.93,69.3475162245371,69.81,43.801924027915916
26.94,69.3475162245371,69.72,43.2218889582601
26.95,69.3475162245371,69.64,44.27125094360483
26.96,69.3475162245371,69.55,44.11538492394922
26.97,69.3475162245371,69.42,44.36587689929382
26.98,69.3475162245371,69.26,45.24027204463816
26.990000000000002,69.3475162245371,69.1,45.93301000498268
27.0,69.3475162245371,68.76,46.02681148532747
27.01,69.3475162245371,68.71,49.82654871567153
27.02,69.3475162245371,68.7,44.059585111016474
27.03,69.3475162245371,68.67,43.26964891636056
27.04,69.3475162245371,68.61,43.69143166170526
27.05,69.3475162245371,68.51,44.33089252204979
27.060000000000002,69.3475162245371,68.49,45.194057142394115
27.07,69.3475162245371,68.47,43.61127658273894
27.080000000000002,69.3475162245371,68.43,43.628628963083145
27.09,69.3475162245371,68.37,44.05776675342756
27.1,69.3475162245371,68.32,44.498822893772264
27.11,69.3475162245371,68.29,44.33445161911695
27.12,69.3475162245371,68.31,43.958760224460946
27.13,69.3475162245371,68.34,42.95413706480579
27.14,69.3475162245371,68.37,42.74355473015019
27.150000000000002,69.3475162245371,68.42,42.73277298549468
27.16,69.3475162245371,68.48,42.31013936083926
27.17,69.3475162245371,68.55,42.08134715118366
27.18,69.3475162245371,68.63,41.84632988652834
27.19,69.3475162245371,68.71,41.60502109687273
27.2,69.3475162245371,68.79,41.563180547217236
27.21,69.3475162245371,68.85,41.52080823756145
27.22,69.3475162245371,68.92,41.88955663790644
27.23,69.3475162245371,68.99,41.65207998325055
27.240000000000002,69.3475162245371,69.05,41.614138038595335
27.25,69.3475162245371,69.11,41.78155703893965
27.26,69.3475162245371,69.22,41.748577219284144
27.27,69.3475162245371,69.27,40.686067404628695
27.28,69.3475162245371,69.32,41.85778382997324
27.29,69.3475162245371,69.36,41.82916790531774
27.3,69.3475162245371,69.41,42.006045865662045
27.310000000000002,69.3475162245371,69.44,41.776831711006736
27.32,69.3475162245371,69.48,42.15893767635115
27.330000000000002,69.3475162245371,69.51,41.93501799669554
27.34,69.3475162245371,69.52,42.116658672040145
27.35,69.3475162245371,69.54,42.50975240738485
27.36,69.3475162245371,69.56,42.29695343772895
27.37,69.3475162245371,69.58,42.28402152807374
27.38,69.3475162245371,69.6,42.27095667841824
27.39,69.3475162245371,69.62,42.257758888762744
27.400000000000002,69.3475162245371,69.63,42.24442815910695
27.41,69.3475162245371,69.65,42.436790724451846
27.42,69.3475162245371,69.65,42.22326058479595
27.43,69.3475162245371,69.65,42.62124997514066
27.44,69.3475162245371,69.64,42.61923936548516
27.45,69.3475162245371,69.62,42.82305499082976
27.46,69.3475162245371,69.59,43.03276332117407
27.47,69.3475162245371,69.56,43.24843082651868
27.48,69.3475162245371,69.52,43.264297741863174
27.490000000000002,69.3475162245371,69.49,43.486190302207774
27.5,69.3475162245371,69.47,43.30252250755217
27.51,69.3475162245371,69.43,43.113227887896564
27.52,69.3475162245371,69.42,43.535718678240976
27.53,69.3475162245371,69.41,42.94099664358574
27.54,69.3475162245371,69.4,42.946341078930246
27.55,69.3475162245371,69.4,42.95175198427445
27.560000000000002,69.3475162245371,69.39,42.75140312461913
27.57,69.3475162245371,69.39,42.95688049996374
27.580000000000002,69.3475162245371,69.37,42.75659811030813
27.59,69.3475162245371,69.36,43.16796819065255
27.6,69.3475162245371,69.35,42.97364497599723
27.61,69.3475162245371,69.33,42.97938823134174
27.62,69.3475162245371,69.31,43.191024191686054
27.63,69.3475162245371,69.29,43.20279309203055
27.64,69.3475162245371,69.26,43.214694932375046
27.650000000000002,69.3475162245371,69.24,43.43255594771964
27.66,69.3475162245371,69.22,43.24479013806433
27.67,69.3475162245371,69.19,43.25715726840854
27.68,69.3475162245371,69.17,43.475483573753145
27.69,69.3475162245371,69.16,43.28818305409754
27.7,69.3475162245371,69.13,43.09518923944222
27.71,69.3475162245371,69.12,43.513914364786636
27.72,69.3475162245371,69.11,43.121186430130926
27.73,69.3475162245371,69.09,43.12852496547571
27.740000000000002,69.3475162245371,69.07,43.341756205820026
27.75,69.3475162245371,69.06,43.35512038616481
27.76,69.3475162245371,69.05,43.16279127150892
27.77,69.3475162245371,69.05,43.17052862685371
27.78,69.3475162245371,69.05,42.9725062171981
27.79,69.3475162245371,69.09,42.9744838075426
27.8,69.3475162245371,69.02,42.15315645788696
27.810000000000002,69.3475162245371,69.02,44.39565181323174
27.82,69.3475162245371,69.14,42.997828813576085
27.830000000000002,69.3475162245371,69.08,40.53009099392049
27.84,69.3475162245371,69.06,44.16642776426512
27.85,69.3475162245371,69.14,43.379858414609494
27.86,69.3475162245371,69.06,41.33515965495411
27.87,69.3475162245371,69.11,44.58314889529854
27.88,69.3475162245371,69.12,41.95592884064313
27.89,69.3475162245371,69.11,42.75168137598747
27.900000000000002,69.3475162245371,69.18,43.15901991133217
27.91,69.3475162245371,69.16,41.51981503667641
27.92,69.3475162245371,69.2,43.332580987021274
27.93,69.3475162245371,69.21,42.11052246736544
27.94,69.3475162245371,69.22,42.70567677271025
27.95,69.3475162245371,69.27,42.700764608054456
27.96,69.3475162245371,69.26,41.87248103339912
27.97,69.3475162245371,69.27,43.078822518743365
27.98,69.3475162245371,69.3,42.673578004088235
27.990000000000002,69.3475162245205,69.3,42.256614549422856
28.0,22.6192089776104,69.34,15.631920472497136
28.01,22.6192089776104,69.34,14.498328314571182
28.02,22.6192089776104,69.36,14.987775216645481
28.03,22.6192089776104,69.35,14.265569648719737
28.04,22.6192089776104,69.32,14.560709845793937
28.05,22.6192089776104,69.28,14.667568982868037
28.060000000000002,22.6192089776104,69.23,14.580453764942025
28.07,22.6192089776104,69.14,14.499430662016305
28.080000000000002,22.6192089776104,69.02,15.042044849090612
28.09,22.6192089776104,68.87,15.402735971164812
28.1,22.6192089776104,68.71,15.781703438238726
28.11,22.6192089776104,68.54,15.767494190313293
28.12,22.6192089776104,68.32,15.760174697386994
28.13,22.6192089776104,68.07,16.583116369461685
28.14,22.6192089776104,67.8,17.024999086535598
28.150000000000002,22.6192089776104,67.5,17.280196023609694
28.16,22.6192089776104,67.17,17.75466635568389
28.17,22.6192089776104,66.81,18.248609492758092
28.18,22.6192089776104,66.42,18.76222484483229
28.19,22.6192089776104,66.0,19.295711821906487
28.2,22.6192089776104,65.56,19.849269833980692
28.21,22.6192089776104,65.09,20.21727205605479
28.22,22.6192089776104,64.6,20.805677663128986
28.23,22.6192089776104,64.08,21.20885983020337
28.240000000000002,22.6192089776104,63.52,21.832777732277282
28.25,22.6192089776104,62.89,22.683457014351443
28.26,22.6192089776104,62.24,24.17864226142577
28.27,22.6192089776104,61.56,24.689667588499862
28.28,22.6192089776104,60.85,25.42249217057406
28.29,22.6192089776104,59.35,26.177315417648256
28.3,22.6192089776104,58.57,42.59713059972242
28.310000000000002,22.6192089776104,57.71,28.407427361796614
28.32,22.6192089776104,56.89,30.269518663870755
28.330000000000002,22.6192089776104,56.09,29.71402144594495
28.34,22.6192089776104,55.19,29.552322298019064
28.35,22.6192089776104,54.27,31.854203100093414
28.36,22.6192089776104,53.37,32.57371867216736
